,ms_subclass,ms_zoning,street,alley,land_contour,utilities,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,exter_qual,foundation,bsmt_cond,heating_qc,central_air,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,functional,fireplaces,garage_type,garage_cars,garage_qual,paved_drive,enclosed_porch,pool_area,mo_sold,yr_sold,saleprice
929,20,0,0,0,0,0,1,0,6,0,0,5,0,0,2,3,0,0,0,1,0,3,1,7,0,0,1,1,1,1,0,0,5,2008,136870
930,120,3,0,0,0,0,1,19,0,1,0,6,1,1,2,3,0,1,0,1,0,1,1,5,0,0,1,2,1,1,0,0,4,2006,133000
931,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,1,0,1,0,3,1,7,0,0,1,1,1,1,0,0,6,2007,135000
932,20,0,0,0,0,0,3,0,0,0,0,4,0,0,2,1,0,0,0,1,0,2,1,5,0,0,1,1,1,1,0,0,9,2008,111900
933,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,1,0,1,0,3,1,7,0,0,2,2,1,1,0,0,10,2008,140000
934,50,0,0,0,0,0,1,16,3,0,3,4,0,0,0,1,0,0,0,2,0,4,1,9,2,1,2,2,1,0,0,0,7,2008,134432
935,20,0,0,0,1,0,1,2,5,0,0,10,2,1,2,3,0,1,0,2,0,3,1,10,0,1,1,3,1,1,0,0,10,2007,455000
936,60,0,0,0,0,0,1,9,0,0,1,8,1,1,2,3,0,1,0,2,1,4,1,11,0,1,1,3,1,1,0,0,12,2006,290000
937,60,0,0,0,0,0,2,19,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,3,2007,235500
938,50,3,0,1,0,0,1,14,0,0,3,6,0,3,2,3,0,0,1,1,0,3,1,8,0,0,2,2,1,1,0,0,6,2006,156500
939,60,0,0,0,0,0,1,1,0,0,1,6,0,1,2,3,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,1,2006,172400
940,20,1,0,0,0,0,0,4,0,0,0,7,1,1,2,3,0,0,0,2,0,3,1,8,0,0,1,2,1,1,0,0,12,2008,182000
941,20,0,0,0,0,0,1,7,0,0,0,9,2,1,2,3,0,1,0,2,0,2,1,8,0,1,1,3,1,1,0,0,3,2006,372397
942,60,0,0,0,0,0,0,10,0,0,1,6,1,1,2,3,0,0,1,2,1,4,1,12,0,1,3,2,1,1,0,0,6,2008,260000
943,30,3,0,0,0,0,1,15,0,0,0,5,0,3,2,3,1,0,0,1,0,2,1,5,0,0,0,0,0,0,0,0,9,2006,72000
944,190,3,0,1,0,0,1,15,0,4,1,3,3,1,4,3,1,0,0,2,0,3,2,10,0,0,0,0,0,0,204,0,5,2008,82375
945,80,0,0,0,0,0,0,3,0,0,2,6,0,0,2,1,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,8,2009,158000
946,50,3,0,0,0,0,1,13,0,0,3,5,0,0,2,1,0,1,0,1,0,2,1,7,4,0,2,1,1,1,0,0,1,2008,127000
947,20,0,0,0,3,0,1,10,0,0,0,7,1,0,2,3,0,1,0,1,1,1,1,6,0,2,1,2,4,1,0,0,6,2010,270000
948,50,0,0,0,3,0,1,10,0,0,3,8,1,0,2,3,0,1,0,1,1,1,1,7,2,1,3,2,4,1,0,0,9,2009,316600
949,80,0,0,0,0,0,0,18,0,0,2,6,0,0,2,2,0,1,0,1,0,2,1,6,0,1,5,1,1,1,0,0,5,2008,177000
950,20,0,0,0,0,0,2,10,0,0,0,7,1,0,2,2,0,0,0,2,0,3,1,9,0,1,1,3,1,1,0,0,6,2009,271900
951,160,3,0,0,0,0,1,10,0,1,1,5,0,1,2,1,0,0,0,1,1,3,1,6,0,1,3,1,1,1,0,0,6,2008,115000
952,70,3,0,1,0,0,1,14,0,0,1,8,0,3,4,0,1,0,0,2,0,4,1,10,0,0,0,0,0,1,20,0,12,2008,122000
953,20,0,0,0,1,0,2,20,0,0,0,8,1,0,2,2,0,0,0,2,1,2,1,9,0,1,1,2,4,1,169,228,8,2007,315000
954,60,0,0,0,0,0,1,19,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,11,0,0,1,2,1,1,0,0,4,2007,213500
955,20,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,1,0,2,1,6,0,0,2,2,1,1,0,0,6,2006,109500
956,20,3,0,0,0,0,1,14,0,0,0,5,0,0,2,3,0,0,0,1,0,2,1,6,0,0,2,1,1,1,0,0,4,2008,115000
957,120,1,0,1,0,0,1,4,0,1,0,7,1,1,2,3,0,0,0,1,1,1,1,7,0,1,1,2,1,1,0,0,5,2006,176400
958,20,0,0,0,0,0,1,3,6,0,0,6,0,0,2,2,0,0,0,2,0,3,1,9,0,1,1,2,1,1,0,0,8,2009,185750
959,60,0,0,0,0,0,1,19,0,0,1,8,1,1,2,3,0,0,0,2,1,3,1,10,0,2,1,3,1,1,0,0,12,2008,230000
960,20,0,0,0,1,0,1,18,0,0,0,4,0,0,2,3,0,0,0,1,0,3,1,6,0,0,0,0,0,1,0,0,5,2010,90000
961,60,0,0,0,2,0,0,18,3,0,1,10,2,1,2,3,0,2,0,2,1,3,1,15,0,3,1,2,1,1,0,480,1,2008,160000
962,85,0,0,0,0,0,1,22,0,0,4,5,0,0,2,3,0,1,0,1,0,2,1,6,0,0,2,2,1,1,0,0,4,2007,129500
963,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,3,0,1,0,1,0,3,1,7,0,1,1,1,1,1,180,0,5,2006,153000
964,160,1,0,1,0,0,1,4,0,1,1,6,1,1,2,3,0,0,0,2,1,2,1,7,0,0,2,2,1,1,0,0,6,2009,173733
965,20,0,0,0,0,0,1,10,0,0,0,6,0,1,2,3,0,0,0,1,1,3,1,8,0,0,0,0,0,1,0,0,6,2007,146000
966,50,0,0,0,0,0,0,0,4,0,3,6,0,0,2,1,0,0,0,2,0,3,1,8,0,1,1,2,1,1,150,0,1,2010,172500
967,80,0,0,0,3,0,0,22,0,0,2,6,0,1,2,1,0,2,0,2,0,3,1,8,0,1,1,2,1,1,0,0,9,2007,188000
968,20,0,0,0,0,0,3,24,3,0,0,6,0,0,2,3,0,0,1,2,0,3,1,8,0,1,1,2,1,1,0,0,5,2007,181500
969,60,0,0,0,0,0,2,19,6,0,1,7,1,1,2,3,0,1,0,2,1,3,1,9,0,1,1,2,1,1,0,0,4,2009,212000
970,60,0,0,0,0,0,1,3,5,0,1,7,0,0,2,1,0,0,0,2,1,4,1,11,0,1,1,2,1,1,0,0,7,2006,188900
971,20,0,0,0,0,0,1,13,0,0,0,3,3,0,4,0,1,0,1,1,0,2,1,5,0,0,0,0,0,0,0,0,4,2007,64500
972,60,0,0,0,3,0,2,16,0,0,1,6,0,1,2,3,0,1,0,2,1,4,1,11,0,1,1,2,1,1,0,0,5,2010,230000
973,50,0,0,0,0,0,1,18,0,0,3,5,0,0,2,1,0,1,0,1,0,3,1,8,0,1,2,2,1,0,43,0,7,2007,122000
974,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,3,0,0,0,1,0,2,1,7,0,1,1,1,1,1,0,0,7,2006,133500
975,50,3,0,1,0,0,0,14,0,0,3,6,1,3,2,3,0,0,0,2,0,5,1,10,1,2,2,2,2,1,0,0,6,2008,256000
976,160,3,0,0,0,0,1,10,0,1,1,5,0,1,2,1,0,0,0,2,0,4,1,8,0,1,1,1,1,1,0,0,5,2008,129500
977,20,0,0,0,0,0,1,19,0,0,0,8,1,1,2,3,0,1,0,2,1,3,1,11,0,1,1,3,1,1,0,0,5,2010,318000
978,20,0,0,0,0,0,1,7,0,0,0,8,1,1,2,2,0,0,0,2,0,3,1,8,0,1,1,3,1,1,0,0,7,2009,255900
979,20,0,0,0,0,0,1,10,0,0,0,6,0,1,2,3,0,0,0,1,1,3,1,7,0,0,0,0,0,1,0,0,8,2009,143500
980,20,0,0,0,0,0,1,7,0,0,0,8,1,1,2,3,0,0,0,2,0,3,1,10,0,1,1,3,1,1,0,0,2,2010,259000
981,20,0,0,0,2,0,0,20,0,0,0,6,0,0,2,1,0,1,0,2,0,3,1,9,0,2,5,2,1,1,192,0,10,2007,217000
982,50,0,0,0,2,0,1,13,0,0,3,6,0,3,2,3,0,0,0,1,1,3,1,8,0,1,2,2,1,1,144,0,5,2007,210000
983,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,1,0,1,0,3,1,6,0,0,2,2,1,1,0,0,8,2009,148500
984,60,0,0,0,0,0,1,1,0,0,1,6,0,1,2,3,0,0,0,2,1,3,1,9,0,1,3,2,1,1,0,0,3,2007,156932
985,90,0,0,0,0,0,1,0,0,3,0,5,0,0,2,1,0,0,0,2,0,6,2,12,0,0,2,2,1,1,0,0,11,2008,145000
986,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,1,0,2,0,2,1,8,0,1,1,2,1,1,0,0,5,2009,200000
987,20,0,0,0,0,0,1,7,0,0,0,10,2,1,2,3,0,1,0,2,1,2,1,10,0,2,1,3,1,1,0,0,8,2007,450000
988,160,1,0,1,0,0,1,4,0,1,1,6,0,1,2,2,0,0,0,2,1,3,1,9,0,0,2,2,1,1,0,0,3,2009,172500
989,60,0,0,0,0,0,1,3,0,0,1,6,0,0,2,1,0,0,0,2,1,4,1,12,0,1,1,2,1,1,0,0,6,2008,240000
990,60,1,0,0,0,0,0,4,0,0,1,8,1,1,2,3,0,0,0,3,0,4,1,11,0,1,1,2,1,1,0,0,12,2007,340000
991,20,0,0,0,1,0,1,23,0,0,0,8,1,1,2,3,0,0,0,2,0,3,1,9,0,0,1,3,1,1,0,0,7,2009,201000
992,20,0,0,0,0,0,0,19,0,0,0,5,0,0,2,1,0,0,0,1,1,3,1,7,0,0,1,2,1,1,0,0,1,2007,122000
993,20,0,0,0,0,0,1,3,0,0,0,7,0,0,2,1,0,1,0,2,0,3,1,9,0,1,1,2,1,1,0,0,9,2007,213000
994,20,0,0,0,0,0,1,0,3,0,0,6,1,0,2,1,0,1,0,1,0,2,1,6,0,0,1,2,4,1,260,0,4,2009,175000
995,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,1,0,2,0,2,1,8,0,0,1,2,1,1,0,0,9,2007,195400
996,20,0,0,0,0,0,1,11,0,0,0,5,0,0,2,1,0,0,0,1,1,3,1,8,0,1,1,1,1,1,0,0,4,2009,113500
997,50,0,0,0,0,0,1,13,7,0,3,6,0,3,2,2,0,0,0,1,0,3,1,7,0,1,2,1,1,1,0,0,10,2006,140200
998,20,0,0,0,0,0,1,11,1,0,0,5,0,0,2,1,0,0,0,1,0,3,1,6,0,0,1,1,1,1,0,0,11,2006,116000
999,20,0,0,0,0,0,1,23,0,0,0,9,2,1,2,3,0,1,0,2,0,3,1,11,0,1,1,3,1,1,0,0,9,2006,359900
1000,60,0,0,0,0,0,1,19,0,0,1,6,0,0,2,1,0,0,0,1,1,3,1,8,0,0,1,1,1,1,0,0,12,2006,157500
1001,20,0,0,0,0,0,1,16,0,0,0,5,1,0,2,3,0,1,0,1,0,2,1,8,0,3,1,1,1,1,0,0,11,2009,190000
1002,30,3,0,0,0,0,3,13,3,0,0,5,0,1,2,1,0,0,0,1,0,2,1,6,4,0,2,2,1,1,0,0,10,2009,100000
1003,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,1,0,1,0,1,0,3,1,7,0,2,1,1,1,1,0,0,3,2006,160000
1004,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,1,0,2,0,3,1,8,0,0,1,2,1,1,0,0,4,2009,203000
1005,60,0,0,0,0,0,1,9,0,0,1,8,1,1,2,3,0,0,0,2,1,4,1,12,0,1,1,2,4,1,0,0,6,2007,302000
1006,120,0,0,0,0,0,1,10,0,1,0,6,0,0,2,1,0,0,0,2,0,2,1,7,0,1,1,1,1,1,0,0,5,2010,143000
1007,60,0,0,0,0,0,1,19,0,0,1,8,1,1,2,3,0,0,0,2,1,4,1,12,0,1,3,2,1,1,0,0,5,2007,267000
1008,90,0,0,0,0,0,1,0,0,3,0,4,0,2,0,1,1,0,0,2,0,2,2,10,0,0,4,3,1,1,0,0,4,2007,103000
1009,120,3,0,0,0,0,3,22,0,1,0,6,0,1,1,3,0,1,0,2,0,2,1,7,0,0,1,2,1,1,0,0,3,2006,153500
1010,85,0,0,0,0,0,2,11,1,0,4,5,0,0,2,1,0,1,0,2,0,3,1,8,2,2,5,2,1,1,0,0,1,2007,171000
1011,50,0,0,0,0,0,3,18,3,0,3,4,0,3,2,1,1,0,0,1,1,4,1,11,2,0,1,1,2,1,56,0,5,2006,107000
1012,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,2,0,1,0,1,0,3,1,6,0,0,1,1,1,1,0,0,8,2007,128500
1013,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,1,0,1,0,2,1,6,0,0,1,1,1,1,0,0,4,2007,116000
1014,20,0,0,0,3,0,1,22,0,0,0,5,0,0,2,0,0,1,0,2,0,3,1,7,0,1,1,2,1,1,0,0,5,2006,160000
1015,120,0,0,0,1,0,1,2,0,1,0,8,1,1,2,3,0,0,0,2,0,2,1,7,0,0,1,2,1,1,0,0,8,2008,180000
1016,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,3,0,0,0,1,0,3,1,6,0,0,1,1,1,1,0,0,10,2007,133000
1017,90,3,0,0,0,0,1,22,0,3,4,7,0,1,2,2,0,2,0,2,0,2,2,10,0,0,1,4,1,1,0,0,11,2006,215000
1018,70,0,0,0,2,0,1,20,0,0,1,6,0,0,2,0,0,0,0,1,0,3,1,8,0,2,1,1,1,1,0,0,11,2009,177500
1019,20,0,0,0,0,0,1,4,0,0,0,8,1,1,2,2,0,0,0,2,0,3,1,9,0,1,1,2,1,1,0,0,1,2007,215000
1020,50,3,0,0,0,0,1,13,0,0,3,5,0,3,4,1,0,0,0,2,0,3,1,8,0,1,2,1,2,1,184,0,2,2009,150000
1021,60,0,0,0,0,0,0,10,0,0,1,7,0,1,2,2,0,1,0,3,0,5,1,14,0,2,1,3,1,1,0,0,5,2010,320000
1022,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,1,0,0,0,1,1,3,1,8,0,0,1,2,1,1,0,0,2,2009,167000
1023,30,0,0,0,0,0,1,18,0,0,0,5,0,2,0,1,1,0,0,1,0,2,1,7,0,1,2,1,1,1,121,0,6,2006,125000
1024,20,3,0,0,0,0,1,14,0,0,0,3,0,3,4,2,0,0,0,2,0,5,1,8,7,0,0,0,0,0,0,0,12,2008,65000
1025,20,0,0,0,0,0,0,19,0,0,0,7,1,1,2,3,0,0,0,2,0,3,1,8,0,1,1,2,1,1,0,0,10,2007,200141
1026,20,0,0,0,0,0,3,4,3,0,0,7,1,1,2,3,0,0,0,3,2,3,1,11,0,1,1,2,1,1,0,0,9,2007,235876
1027,70,3,0,0,2,0,1,15,0,0,1,5,0,3,2,3,1,0,0,2,0,5,1,13,0,0,2,2,1,1,78,0,12,2009,123000
1028,50,0,0,0,0,0,1,11,3,0,3,5,0,0,2,1,0,1,0,1,0,3,1,8,0,1,2,1,1,1,0,0,6,2006,137500
1029,20,0,0,0,0,0,1,19,0,0,0,4,0,1,2,3,0,1,0,1,0,3,1,6,0,0,0,0,0,1,0,0,8,2007,123600
1030,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,3,0,0,0,2,0,3,1,8,0,1,1,2,1,1,0,0,12,2006,160000
1031,60,0,0,0,0,0,1,1,0,0,1,6,0,1,2,3,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,11,2007,181000
1032,20,3,0,0,1,0,1,14,3,0,0,5,0,0,2,1,0,1,0,1,0,2,1,5,0,0,2,2,1,1,0,0,6,2008,125000
1033,60,0,0,0,0,0,1,3,7,0,1,6,0,0,2,3,0,0,0,1,1,4,1,10,0,0,1,2,1,1,0,0,5,2009,154000
1034,60,0,0,0,0,0,1,22,0,0,1,6,1,1,2,3,0,1,0,2,1,3,1,10,0,1,1,2,1,1,0,0,3,2010,231000
1035,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,3,0,1,0,1,0,3,1,7,0,1,1,1,1,1,184,0,7,2010,142000
1036,75,3,0,0,0,0,1,14,4,0,7,10,1,3,2,3,0,0,0,2,1,4,1,15,0,2,2,3,3,1,0,0,6,2006,475000
1037,120,3,0,0,1,0,1,20,0,1,0,8,1,1,2,3,0,2,0,2,0,2,1,7,0,1,1,2,1,1,0,0,2,2006,375000
1038,20,0,0,0,0,0,3,0,0,0,0,4,0,0,2,1,0,0,0,1,0,3,1,6,0,1,0,0,0,1,0,0,4,2010,115000
1039,20,1,0,1,0,0,1,4,0,0,0,7,1,1,2,3,0,1,0,2,0,2,1,8,0,0,1,2,1,1,0,0,10,2009,185000
1040,40,0,0,0,2,0,0,18,0,0,3,6,0,3,2,1,0,1,0,1,0,2,1,5,0,1,2,1,1,1,84,0,8,2007,108500
1041,160,1,0,1,0,0,1,4,0,2,1,7,1,1,2,3,0,0,0,2,1,2,1,7,0,0,2,2,1,1,0,0,7,2006,147400
1042,160,1,0,0,0,0,3,4,0,1,1,7,1,1,2,3,0,1,0,2,1,3,1,9,0,0,2,2,1,1,0,0,9,2009,156000
1043,50,3,0,1,0,0,1,15,0,0,3,5,0,3,4,2,0,0,0,2,0,2,1,8,0,0,2,2,2,1,117,0,4,2008,120000
1044,80,0,0,0,0,0,1,1,7,0,2,7,1,1,2,3,0,0,0,2,1,3,1,10,0,0,3,2,1,1,0,0,5,2009,167000
1045,120,0,0,0,0,0,1,8,0,1,0,7,1,1,1,3,0,0,0,2,0,2,1,9,0,1,1,2,1,1,0,0,5,2008,191000
1046,80,0,0,0,1,0,1,1,0,0,2,6,0,1,2,2,0,0,0,2,1,3,1,10,0,1,3,2,1,1,0,0,3,2007,161500
1047,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,0,0,1,0,3,1,8,0,1,1,1,1,1,0,0,6,2007,130000
1048,20,0,0,0,0,0,0,11,0,0,0,5,0,0,2,1,0,1,0,1,0,2,1,6,0,0,2,2,1,1,0,0,7,2007,132500
1049,80,0,0,0,0,0,1,11,0,0,2,5,0,1,2,3,0,0,0,1,0,3,1,6,0,0,6,3,1,1,0,0,6,2008,144000
1050,90,0,0,0,0,0,2,18,0,3,1,5,0,2,0,1,0,0,0,2,1,5,2,14,0,0,1,2,1,1,0,0,2,2007,141000
1051,20,0,0,0,0,0,1,19,0,0,0,4,0,0,2,2,0,0,0,1,0,3,1,6,0,0,2,2,1,1,0,0,10,2007,117000
1052,190,3,0,0,0,0,1,15,0,4,3,6,0,0,2,2,1,1,0,1,0,2,1,6,0,0,0,0,0,0,0,0,6,2006,84500
1053,20,0,0,0,3,0,2,16,0,0,0,4,0,0,2,3,0,1,0,1,0,2,1,7,4,2,1,2,1,1,0,0,3,2008,256000
1054,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,3,0,0,1,1,0,2,1,6,0,0,2,1,1,1,0,0,7,2009,117500
1055,50,0,0,0,1,0,1,20,0,0,3,5,1,3,4,3,0,1,0,1,1,2,1,9,2,2,2,1,1,1,0,0,6,2009,160000
1056,20,0,0,0,2,0,1,11,5,0,0,5,0,0,2,2,0,1,0,1,0,3,1,7,0,1,1,1,1,1,0,0,12,2007,187000
1057,60,0,0,0,0,0,1,7,0,0,1,8,1,1,2,3,0,1,0,2,1,3,1,10,0,1,1,3,1,1,0,0,1,2007,350000
1058,90,0,0,0,0,0,3,0,0,3,1,5,0,0,2,1,0,0,0,2,2,4,2,12,0,0,2,2,1,1,0,0,6,2008,133000
1059,20,0,0,0,0,0,1,7,0,0,0,8,1,1,2,3,0,1,0,2,1,4,1,12,0,1,1,3,1,1,0,0,8,2008,417500
1060,120,0,0,0,0,0,1,8,0,1,0,7,1,1,2,3,0,0,1,2,0,1,1,9,0,1,1,3,1,1,0,0,5,2009,175900
1061,20,0,0,0,0,0,1,19,0,0,0,9,2,1,2,3,0,1,0,1,1,1,1,10,0,1,1,3,1,1,0,0,7,2009,323262
1062,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,1,0,2,0,3,1,8,0,0,1,2,1,1,0,0,10,2007,185000
1063,30,0,0,0,0,0,1,0,0,0,0,6,0,0,2,3,0,1,0,1,0,2,1,5,0,1,1,1,1,1,40,0,7,2006,129800
1064,20,0,0,0,0,0,0,7,0,0,0,7,1,1,2,3,0,0,0,2,0,3,1,9,0,1,1,2,1,1,0,0,5,2010,220000
1065,50,3,0,0,0,0,1,13,0,0,3,4,0,3,2,3,0,0,0,1,0,3,1,7,0,0,2,1,1,1,54,0,7,2009,133000
1066,50,0,0,0,0,0,1,0,4,0,3,4,0,0,2,1,0,0,0,2,0,4,1,8,0,0,2,1,1,1,0,0,8,2009,133500
1067,90,0,0,0,0,0,1,22,0,3,0,6,0,0,2,1,0,0,0,3,0,5,2,12,0,0,6,2,1,1,0,0,3,2010,170000
1068,60,0,0,0,0,0,2,1,0,0,1,6,0,1,2,2,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,7,2007,168000
1069,70,3,0,0,0,0,1,14,0,0,1,6,0,0,2,3,0,0,0,1,1,2,1,8,4,0,2,2,1,1,0,0,6,2010,140750
1070,60,0,0,0,0,0,1,1,0,0,1,6,0,1,2,3,0,0,0,3,1,5,1,11,0,1,1,2,1,1,0,0,8,2007,204000
1071,60,0,0,0,0,0,2,1,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,11,0,1,3,2,1,1,0,0,5,2010,222500
1072,85,0,0,0,0,0,1,0,0,0,4,5,0,0,2,1,0,1,0,1,0,3,1,7,0,0,1,1,1,1,0,0,5,2006,134500
1073,120,1,0,0,0,0,3,4,0,1,0,8,1,1,2,3,0,1,0,2,0,2,1,8,0,1,1,2,1,1,0,0,7,2007,214000
1074,190,3,0,0,0,0,1,14,4,4,3,5,0,0,2,1,0,1,0,1,0,3,1,6,0,1,2,2,1,1,0,0,5,2006,119900
1075,90,0,0,0,0,0,1,18,0,3,0,4,0,0,2,1,1,0,0,2,0,4,2,10,0,0,0,0,0,1,0,0,9,2008,118000
1076,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,3,0,0,0,1,0,2,1,7,0,0,1,1,1,1,0,0,4,2007,135000
1077,50,0,0,1,2,0,1,13,0,0,3,6,0,3,2,2,0,0,0,1,1,4,1,10,0,1,2,2,1,0,0,0,6,2008,207000
1078,50,0,0,0,2,0,1,17,0,0,3,6,0,1,2,0,0,0,0,2,0,4,1,9,0,1,2,2,1,1,128,0,6,2008,136500
1079,20,3,0,0,0,0,0,14,0,0,0,4,0,0,2,3,0,0,0,1,0,2,1,5,0,0,2,1,2,1,0,0,8,2008,107900
1080,50,3,0,0,0,0,1,13,0,0,3,6,0,3,2,2,0,1,0,1,1,3,1,8,0,1,2,2,1,1,84,0,3,2007,126000
1081,20,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,1,0,3,1,8,0,2,1,2,1,1,0,0,5,2010,215000
1082,60,0,0,0,0,0,1,7,0,0,1,10,2,1,2,3,0,1,0,2,1,3,1,12,0,1,3,3,1,1,0,0,8,2008,426000
1083,20,0,0,0,0,0,1,0,0,0,0,5,1,0,2,2,0,0,0,1,0,3,1,6,0,1,1,1,1,1,120,0,7,2009,147000
1084,30,0,0,0,0,0,1,20,0,0,0,6,1,3,2,3,0,0,0,1,0,3,1,7,0,1,2,2,1,1,180,0,10,2009,147500
1085,20,0,0,0,0,0,1,7,0,0,0,9,2,1,2,3,0,1,0,2,0,2,1,9,0,1,1,3,1,1,0,0,5,2008,383000
1086,20,0,0,0,0,0,1,3,0,0,0,7,0,0,2,2,0,0,1,2,0,3,1,8,0,1,1,2,1,1,0,0,6,2006,241500
1087,50,0,0,0,0,0,1,20,0,0,3,6,0,3,2,3,0,0,0,1,0,3,1,7,0,0,2,2,1,1,0,0,1,2008,147500
1088,60,0,0,0,1,0,0,2,0,0,1,8,1,1,2,3,0,0,0,3,1,5,1,13,0,1,3,3,1,1,0,0,7,2008,355000
1089,45,3,0,0,0,0,1,13,0,0,6,5,0,3,2,2,0,1,0,1,0,2,1,6,0,0,0,0,0,1,116,0,5,2008,109500
1090,30,3,0,0,0,0,0,14,0,0,0,2,0,3,0,0,1,0,0,1,0,1,1,5,0,0,2,1,1,0,25,0,10,2009,45000
1091,70,0,0,0,0,0,1,16,0,0,1,7,0,0,2,3,0,0,0,2,0,4,1,12,0,2,1,1,1,1,318,0,6,2010,244400
1092,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,1,0,1,0,1,0,3,1,8,0,2,1,2,1,1,0,0,10,2009,167000
1093,60,0,0,0,0,0,1,19,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,10,0,0,1,2,1,1,0,0,8,2007,200000
1094,30,0,0,0,0,0,1,17,0,0,0,5,0,3,2,2,0,0,0,1,0,2,1,5,0,0,2,1,1,1,0,0,1,2006,80000
1095,20,0,0,0,0,0,1,18,0,0,0,5,0,0,2,1,0,1,0,1,0,2,1,6,0,0,2,2,1,0,0,0,4,2006,115000
1096,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,2,0,1,0,1,0,2,1,7,0,1,1,1,1,1,0,0,5,2008,139000
1097,60,0,0,0,0,0,1,11,0,0,1,6,0,0,2,1,0,0,0,1,1,3,1,8,0,1,1,2,1,1,0,0,3,2006,149500
1098,70,0,0,0,0,0,1,18,4,0,1,4,0,0,2,1,0,1,0,1,0,4,1,8,0,1,2,1,2,1,0,0,10,2009,108000
1099,190,0,0,1,0,0,1,14,0,4,1,4,0,3,0,1,1,0,0,2,0,3,2,9,0,0,0,0,0,0,210,0,8,2008,106250
1100,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,0,0,2,0,2,1,7,0,0,1,3,1,1,0,0,5,2007,194000
1101,20,0,0,0,0,0,1,11,1,0,0,5,0,0,2,3,0,1,0,1,0,3,1,7,0,0,2,2,1,1,0,0,7,2006,129500
1102,90,0,0,0,0,0,0,0,0,3,0,5,0,0,2,1,0,0,0,2,0,4,2,10,0,0,2,3,1,1,0,0,5,2007,126000
1103,20,0,0,0,0,0,1,18,0,0,0,5,0,0,2,1,0,1,0,1,0,3,1,7,4,0,1,1,1,1,211,0,6,2009,120000
1104,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,1,0,2,0,3,1,9,0,0,1,2,1,1,144,0,5,2010,213000
1105,120,0,0,0,0,0,1,12,0,1,0,8,1,0,2,1,0,1,0,1,0,1,1,5,0,1,1,2,1,1,0,0,7,2006,190000
1106,20,0,0,0,0,0,1,1,0,0,0,6,0,1,2,2,0,0,1,2,0,3,1,8,0,1,1,2,1,1,0,0,7,2006,183500
1107,80,0,0,0,0,0,1,0,0,0,2,7,0,0,2,1,0,0,1,2,0,4,1,8,0,2,3,1,1,1,0,0,10,2007,172000
1108,20,0,0,0,0,0,1,18,0,0,0,4,0,0,2,3,0,1,0,1,0,2,1,4,0,1,2,1,2,1,0,0,5,2009,100000
1109,20,0,0,0,0,0,0,19,0,0,0,7,1,1,2,3,0,0,0,2,0,3,1,8,0,0,1,3,1,1,0,0,2,2008,218836
1110,190,3,0,1,0,0,1,14,0,4,3,6,0,3,2,3,1,0,0,2,0,3,2,9,0,1,2,2,4,1,212,0,4,2008,163000
1111,20,0,0,0,0,0,1,1,0,0,0,7,1,1,2,3,0,0,0,2,1,3,1,9,0,1,1,2,1,1,0,0,4,2007,206580
1112,60,0,0,0,0,0,1,19,0,0,1,6,1,1,2,3,0,0,0,2,1,3,1,11,0,1,1,2,1,1,0,0,7,2006,163990
